################################################################################
#
# This file has been generated by SpyGlass:
#     Report Created by: dice12
#     Report Created on: Sat Dec 21 23:06:53 2024
#     Working Directory: /mnt/home/dice12/dice/proj3/spy/pj3
#     Report Location  : ./spyglass-1/lint/lint_turbo_rtl/spyglass_reports/lint/W287b/000/W287b004.csv
#     SpyGlass Version : SpyGlass_vQ-2020.03-SP2-3
#     Policy Name      : lint(SpyGlass_vQ-2020.03-SP2-03)
#     Comment          : Output port of an instance is not connected
#
################################################################################
#CrossProbeTag:W287b_VIOLATION_CSV_TAG
##Sheet_Prop:hidecols:1
##Sheet_Prop:cross-probe-data-col:1
##Sheet_Prop:use_violation_based_waiver:1

TagId,File Name,Line Number,Port Name,WAIVED
3556,../../syn/LAB3/outputs/TOP_gate.v,48521,"CO","no"
3557,../../syn/LAB3/outputs/TOP_gate.v,48538,"CO","no"
3559,../../syn/LAB3/outputs/TOP_gate.v,48553,"CO","no"
3560,../../syn/LAB3/outputs/TOP_gate.v,48559,"CO","no"
3562,../../syn/LAB3/outputs/TOP_gate.v,48572,"CO","no"
3563,../../syn/LAB3/outputs/TOP_gate.v,48579,"CO","no"
3566,../../syn/LAB3/outputs/TOP_gate.v,48593,"CO","no"
3567,../../syn/LAB3/outputs/TOP_gate.v,48601,"CO","no"
3570,../../syn/LAB3/outputs/TOP_gate.v,48615,"CO","no"
3571,../../syn/LAB3/outputs/TOP_gate.v,48625,"CO","no"
3572,../../syn/LAB3/outputs/TOP_gate.v,48640,"CO","no"
3575,../../syn/LAB3/outputs/TOP_gate.v,48654,"CO","no"
3582,../../syn/LAB3/outputs/TOP_gate.v,48674,"CO","no"
3584,../../syn/LAB3/outputs/TOP_gate.v,48698,"CO","no"
3586,../../syn/LAB3/outputs/TOP_gate.v,48734,"CO","no"
3690,../../syn/LAB3/outputs/TOP_gate.v,49315,"S","no"
3691,../../syn/LAB3/outputs/TOP_gate.v,49317,"S","no"
3692,../../syn/LAB3/outputs/TOP_gate.v,49320,"S","no"
3693,../../syn/LAB3/outputs/TOP_gate.v,49323,"S","no"
3694,../../syn/LAB3/outputs/TOP_gate.v,49326,"S","no"
3695,../../syn/LAB3/outputs/TOP_gate.v,49329,"S","no"
3709,../../syn/LAB3/outputs/TOP_gate.v,50287,"CO","no"
3710,../../syn/LAB3/outputs/TOP_gate.v,50385,"CO","no"
3711,../../syn/LAB3/outputs/TOP_gate.v,50389,"CO","no"
3712,../../syn/LAB3/outputs/TOP_gate.v,50403,"CO","no"
3714,../../syn/LAB3/outputs/TOP_gate.v,50417,"CO","no"
3715,../../syn/LAB3/outputs/TOP_gate.v,50423,"CO","no"
3717,../../syn/LAB3/outputs/TOP_gate.v,50436,"CO","no"
3718,../../syn/LAB3/outputs/TOP_gate.v,50442,"CO","no"
3721,../../syn/LAB3/outputs/TOP_gate.v,50457,"CO","no"
3722,../../syn/LAB3/outputs/TOP_gate.v,50465,"CO","no"
3725,../../syn/LAB3/outputs/TOP_gate.v,50479,"CO","no"
3726,../../syn/LAB3/outputs/TOP_gate.v,50489,"CO","no"
3727,../../syn/LAB3/outputs/TOP_gate.v,50504,"CO","no"
3730,../../syn/LAB3/outputs/TOP_gate.v,50518,"CO","no"
3737,../../syn/LAB3/outputs/TOP_gate.v,50538,"CO","no"
3739,../../syn/LAB3/outputs/TOP_gate.v,50562,"CO","no"
3741,../../syn/LAB3/outputs/TOP_gate.v,50598,"CO","no"
3845,../../syn/LAB3/outputs/TOP_gate.v,51179,"S","no"
3846,../../syn/LAB3/outputs/TOP_gate.v,51181,"S","no"
3847,../../syn/LAB3/outputs/TOP_gate.v,51184,"S","no"
3848,../../syn/LAB3/outputs/TOP_gate.v,51187,"S","no"
3849,../../syn/LAB3/outputs/TOP_gate.v,51190,"S","no"
3850,../../syn/LAB3/outputs/TOP_gate.v,51193,"S","no"
3865,../../syn/LAB3/outputs/TOP_gate.v,52146,"CO","no"
3866,../../syn/LAB3/outputs/TOP_gate.v,52244,"CO","no"
3867,../../syn/LAB3/outputs/TOP_gate.v,52247,"CO","no"
3868,../../syn/LAB3/outputs/TOP_gate.v,52264,"CO","no"
3870,../../syn/LAB3/outputs/TOP_gate.v,52278,"CO","no"
3871,../../syn/LAB3/outputs/TOP_gate.v,52284,"CO","no"
3873,../../syn/LAB3/outputs/TOP_gate.v,52297,"CO","no"
3874,../../syn/LAB3/outputs/TOP_gate.v,52304,"CO","no"
3877,../../syn/LAB3/outputs/TOP_gate.v,52319,"CO","no"
3878,../../syn/LAB3/outputs/TOP_gate.v,52327,"CO","no"
