################################################################################
#
# This file has been generated by SpyGlass:
#     Report Created by: dice12
#     Report Created on: Sat Dec 21 22:49:50 2024
#     Working Directory: /mnt/home/dice12/dice/proj3/spy/pj3
#     Report Location  : ./pj3/TOP/lint/lint_functional_rtl/spyglass_reports/auto-verify/Uninitialized_Sequential_Elements.csv
#     SpyGlass Version : SpyGlass_vQ-2020.03-SP2-3
#     Policy Name      : auto-verify(SpyGlass_vQ-2020.03-SP2-03)
#     Comment          : CSV File for Uninitialised Sequential Elements
#
################################################################################
#CrossProbeTag:AV_INITSTATE01_SS_SCH
#RuleName:Av_initstate01
ID,NAME,MODULE,ASYNC RESET,ASYNC SET,CLOCK,ENABLE,DATA,OTHERS,CLOCK NAME,RESET NAME
615,TOP.MX3.fp16_in15_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
616,TOP.MX3.fp16_in16_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
617,TOP.MX3.fp16_in17_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
618,TOP.MX3.fp16_in18_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
619,TOP.MX3.fp16_in19_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
620,TOP.MX3.fp16_in20_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
621,TOP.MX3.fp16_in21_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
622,TOP.MX3.fp16_in22_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
623,TOP.MX3.fp16_in23_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
624,TOP.MX3.fp16_in24_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
625,TOP.MX3.fp16_in25_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
626,TOP.MX3.fp16_in26_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
627,TOP.MX3.fp16_in27_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
628,TOP.MX3.fp16_in28_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
629,TOP.MX3.fp16_in29_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
630,TOP.MX3.fp16_in30_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
631,TOP.MX3.fp16_in31_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
632,TOP.MX2.u_get_shared_exp.exp_tree_fourth_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
633,TOP.MX2.u_get_shared_exp.exp_tree_third_3.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
634,TOP.MX2.u_get_shared_exp.exp_tree_third_2.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
635,TOP.MX2.u_get_shared_exp.exp_tree_third_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
636,TOP.MX2.u_get_shared_exp.exp_tree_second_7.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
637,TOP.MX2.u_get_shared_exp.exp_tree_second_6.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
638,TOP.MX2.u_get_shared_exp.exp_tree_second_5.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
639,TOP.MX2.u_get_shared_exp.exp_tree_second_4.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
640,TOP.MX2.u_get_shared_exp.exp_tree_second_3.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
641,TOP.MX2.u_get_shared_exp.exp_tree_second_2.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
642,TOP.MX2.u_get_shared_exp.exp_tree_second_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
643,TOP.MX2.u_get_shared_exp.exp_tree_15.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
644,TOP.MX2.u_get_shared_exp.exp_tree_14.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
645,TOP.MX2.u_get_shared_exp.exp_tree_13.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
646,TOP.MX2.u_get_shared_exp.exp_tree_12.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
647,TOP.MX2.u_get_shared_exp.exp_tree_11.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
648,TOP.MX2.u_get_shared_exp.exp_tree_10.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
649,TOP.MX2.u_get_shared_exp.exp_tree_9.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
650,TOP.MX2.u_get_shared_exp.exp_tree_8.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
651,TOP.MX2.u_get_shared_exp.exp_tree_7.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
652,TOP.MX2.u_get_shared_exp.exp_tree_6.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
653,TOP.MX2.u_get_shared_exp.exp_tree_5.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
654,TOP.MX2.u_get_shared_exp.exp_tree_4.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
655,TOP.MX2.u_get_shared_exp.exp_tree_3.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
656,TOP.MX2.u_get_shared_exp.exp_tree_2.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
657,TOP.MX2.u_get_shared_exp.exp_tree_1.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
658,TOP.MX2.u_get_shared_exp.exp_tree_1.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
659,TOP.MX2.u_get_shared_exp.exp_tree_2.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
660,TOP.MX2.u_get_shared_exp.exp_tree_3.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
661,TOP.MX2.u_get_shared_exp.exp_tree_4.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
662,TOP.MX2.u_get_shared_exp.exp_tree_5.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
663,TOP.MX2.u_get_shared_exp.exp_tree_6.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
664,TOP.MX2.u_get_shared_exp.exp_tree_7.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
665,TOP.MX2.u_get_shared_exp.exp_tree_8.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
666,TOP.MX2.u_get_shared_exp.exp_tree_9.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
667,TOP.MX2.u_get_shared_exp.exp_tree_10.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
668,TOP.MX2.u_get_shared_exp.exp_tree_11.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
669,TOP.MX2.u_get_shared_exp.exp_tree_12.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
670,TOP.MX2.u_get_shared_exp.exp_tree_13.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
671,TOP.MX2.u_get_shared_exp.exp_tree_14.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
672,TOP.MX2.u_get_shared_exp.exp_tree_15.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
673,TOP.MX2.u_get_shared_exp.exp_tree_16.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
674,TOP.MX2.u_get_shared_exp.exp_tree_16.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
675,TOP.MX2.u_get_shared_exp.exp_tree_second_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
676,TOP.MX2.u_get_shared_exp.exp_tree_second_2.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
677,TOP.MX2.u_get_shared_exp.exp_tree_second_3.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
678,TOP.MX2.u_get_shared_exp.exp_tree_second_4.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
679,TOP.MX2.u_get_shared_exp.exp_tree_second_5.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
680,TOP.MX2.u_get_shared_exp.exp_tree_second_6.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
681,TOP.MX2.u_get_shared_exp.exp_tree_second_7.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
682,TOP.MX2.u_get_shared_exp.exp_tree_second_8.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
683,TOP.MX2.u_get_shared_exp.exp_tree_second_8.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
684,TOP.MX2.u_get_shared_exp.exp_tree_third_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
685,TOP.MX2.u_get_shared_exp.exp_tree_third_2.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
686,TOP.MX2.u_get_shared_exp.exp_tree_third_3.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
687,TOP.MX2.u_get_shared_exp.exp_tree_third_4.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
688,TOP.MX2.u_get_shared_exp.exp_tree_third_4.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
689,TOP.MX2.u_get_shared_exp.exp_tree_fourth_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
690,TOP.MX2.u_get_shared_exp.exp_tree_fourth_2.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
691,TOP.MX2.u_get_shared_exp.exp_tree_fourth_2.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
692,TOP.MX2.alu_enable,fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
693,TOP.MX2.u_get_shared_exp.exp_tree_fifth_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
694,TOP.MX2.u_get_shared_exp.exp_tree_fifth_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
695,TOP.MX2.fp16_in0_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
696,TOP.MX2.fp16_in1_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
697,TOP.MX2.fp16_in2_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
698,TOP.MX2.fp16_in3_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
699,TOP.MX2.fp16_in4_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
700,TOP.MX2.fp16_in5_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
701,TOP.MX2.fp16_in6_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
702,TOP.MX2.fp16_in7_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
703,TOP.MX2.fp16_in8_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
704,TOP.MX2.fp16_in9_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
705,TOP.MX2.fp16_in10_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
706,TOP.MX2.fp16_in11_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
707,TOP.MX2.fp16_in12_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
708,TOP.MX2.fp16_in13_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
709,TOP.MX2.fp16_in14_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
710,TOP.MX2.fp16_in15_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
711,TOP.MX2.fp16_in16_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
712,TOP.MX2.fp16_in17_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
713,TOP.MX2.fp16_in18_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
714,TOP.MX2.fp16_in19_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
715,TOP.MX2.fp16_in20_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
716,TOP.MX2.fp16_in21_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
717,TOP.MX2.fp16_in22_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
718,TOP.MX2.fp16_in23_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
719,TOP.MX2.fp16_in24_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
720,TOP.MX2.fp16_in25_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
721,TOP.MX2.fp16_in26_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
722,TOP.MX2.fp16_in27_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
723,TOP.MX2.fp16_in28_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
724,TOP.MX2.fp16_in29_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
725,TOP.MX2.fp16_in30_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
726,TOP.MX2.fp16_in31_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
727,TOP.MX1.u_get_shared_exp.exp_tree_fourth_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
728,TOP.MX1.u_get_shared_exp.exp_tree_third_3.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
729,TOP.MX1.u_get_shared_exp.exp_tree_third_2.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
730,TOP.MX1.u_get_shared_exp.exp_tree_third_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
731,TOP.MX1.u_get_shared_exp.exp_tree_second_7.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
732,TOP.MX1.u_get_shared_exp.exp_tree_second_6.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
733,TOP.MX1.u_get_shared_exp.exp_tree_second_5.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
734,TOP.MX1.u_get_shared_exp.exp_tree_second_4.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
735,TOP.MX1.u_get_shared_exp.exp_tree_second_3.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
736,TOP.MX1.u_get_shared_exp.exp_tree_second_2.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
737,TOP.MX1.u_get_shared_exp.exp_tree_second_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
738,TOP.MX1.u_get_shared_exp.exp_tree_15.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
739,TOP.MX1.u_get_shared_exp.exp_tree_14.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
740,TOP.MX1.u_get_shared_exp.exp_tree_13.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
741,TOP.MX1.u_get_shared_exp.exp_tree_12.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
742,TOP.MX1.u_get_shared_exp.exp_tree_11.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
743,TOP.MX1.u_get_shared_exp.exp_tree_10.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
744,TOP.MX1.u_get_shared_exp.exp_tree_9.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
745,TOP.MX1.u_get_shared_exp.exp_tree_8.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
746,TOP.MX1.u_get_shared_exp.exp_tree_7.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
747,TOP.MX1.u_get_shared_exp.exp_tree_6.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
748,TOP.MX1.u_get_shared_exp.exp_tree_5.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
749,TOP.MX1.u_get_shared_exp.exp_tree_4.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
750,TOP.MX1.u_get_shared_exp.exp_tree_3.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
751,TOP.MX1.u_get_shared_exp.exp_tree_2.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
752,TOP.MX1.u_get_shared_exp.exp_tree_1.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
753,TOP.MX1.u_get_shared_exp.exp_tree_1.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
754,TOP.MX1.u_get_shared_exp.exp_tree_2.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
755,TOP.MX1.u_get_shared_exp.exp_tree_3.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
756,TOP.MX1.u_get_shared_exp.exp_tree_4.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
757,TOP.MX1.u_get_shared_exp.exp_tree_5.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
758,TOP.MX1.u_get_shared_exp.exp_tree_6.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
759,TOP.MX1.u_get_shared_exp.exp_tree_7.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
760,TOP.MX1.u_get_shared_exp.exp_tree_8.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
761,TOP.MX1.u_get_shared_exp.exp_tree_9.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
762,TOP.MX1.u_get_shared_exp.exp_tree_10.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
763,TOP.MX1.u_get_shared_exp.exp_tree_11.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
764,TOP.MX1.u_get_shared_exp.exp_tree_12.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
765,TOP.MX1.u_get_shared_exp.exp_tree_13.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
766,TOP.MX1.u_get_shared_exp.exp_tree_14.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
767,TOP.MX1.u_get_shared_exp.exp_tree_15.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
768,TOP.MX1.u_get_shared_exp.exp_tree_16.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
769,TOP.MX1.u_get_shared_exp.exp_tree_16.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
770,TOP.MX1.u_get_shared_exp.exp_tree_second_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
771,TOP.MX1.u_get_shared_exp.exp_tree_second_2.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
772,TOP.MX1.u_get_shared_exp.exp_tree_second_3.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
773,TOP.MX1.u_get_shared_exp.exp_tree_second_4.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
774,TOP.MX1.u_get_shared_exp.exp_tree_second_5.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
775,TOP.MX1.u_get_shared_exp.exp_tree_second_6.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
776,TOP.MX1.u_get_shared_exp.exp_tree_second_7.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
777,TOP.MX1.u_get_shared_exp.exp_tree_second_8.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
778,TOP.MX1.u_get_shared_exp.exp_tree_second_8.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
779,TOP.MX1.u_get_shared_exp.exp_tree_third_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
780,TOP.MX1.u_get_shared_exp.exp_tree_third_2.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
781,TOP.MX1.u_get_shared_exp.exp_tree_third_3.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
782,TOP.MX1.u_get_shared_exp.exp_tree_third_4.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
783,TOP.MX1.u_get_shared_exp.exp_tree_third_4.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
784,TOP.MX1.u_get_shared_exp.exp_tree_fourth_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
785,TOP.MX1.u_get_shared_exp.exp_tree_fourth_2.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
786,TOP.MX1.u_get_shared_exp.exp_tree_fourth_2.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
787,TOP.MX1.alu_enable,fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
788,TOP.MX1.u_get_shared_exp.exp_tree_fifth_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
789,TOP.MX1.u_get_shared_exp.exp_tree_fifth_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
790,TOP.MX1.fp16_in0_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
791,TOP.MX1.fp16_in1_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
792,TOP.MX1.fp16_in2_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
793,TOP.MX1.fp16_in3_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
794,TOP.MX1.fp16_in4_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
795,TOP.MX1.fp16_in5_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
796,TOP.MX1.fp16_in6_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
797,TOP.MX1.fp16_in7_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
798,TOP.MX1.fp16_in8_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
799,TOP.MX1.fp16_in9_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
800,TOP.MX1.fp16_in10_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
801,TOP.MX1.fp16_in11_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
802,TOP.MX1.fp16_in12_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
803,TOP.MX1.fp16_in13_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
804,TOP.MX1.fp16_in14_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
805,TOP.MX1.fp16_in15_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
806,TOP.MX1.fp16_in16_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
807,TOP.MX1.fp16_in17_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
808,TOP.MX1.fp16_in18_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
809,TOP.MX1.fp16_in19_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
810,TOP.MX1.fp16_in20_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
811,TOP.MX1.fp16_in21_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
812,TOP.MX1.fp16_in22_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
813,TOP.MX1.fp16_in23_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
814,TOP.MX1.fp16_in24_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
815,TOP.MX1.fp16_in25_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
816,TOP.MX1.fp16_in26_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
817,TOP.MX1.fp16_in27_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
818,TOP.MX1.fp16_in28_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
819,TOP.MX1.fp16_in29_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
820,TOP.MX1.fp16_in30_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
821,TOP.MX1.fp16_in31_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
822,TOP.MX0.u_get_shared_exp.exp_tree_fourth_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
823,TOP.MX0.u_get_shared_exp.exp_tree_third_3.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
